Player,Range,Num Rushes,Average Rush,Num TDs,Normalized Average Rush,Normalized Num Rushes,Normalized TD Rate,Normalized Num TDs
Ahman Green,1-5,75,1.08,32,1.0206988352745425,0.704225352112676,1.119384141647421,0.7882986913010008
Ahman Green,6-10,71,2.4788732394366195,10,0.907581153059184,0.8899334116725421,1.2272268422823631,1.0921501706484642
Ahman Green,11-15,77,3.4545454545454546,3,0.9942864799165463,0.9012435991221653,0.7448914721641995,0.6713286713286714
Ahman Green,16-20,80,2.8875,1,0.7467952626641652,0.9285455204932898,0.4475649350649351,0.4155844155844156
Ahman Green,21-25,98,3.7142857142857144,2,0.9415297092288243,1.0527022490768714,1.0482054890921884,1.103448275862069
Ahman Green,26-30,97,5.061855670103093,2,1.1872187158748078,0.9503980404164115,1.432770344373766,1.3617021276595744
Ahman Green,31-35,88,4.238636363636363,1,0.9675596705477806,0.8577520560462991,0.9099223946784922,0.7804878048780488
Ahman Green,36-40,92,4.271739130434782,1,0.9372885133353808,0.8387464387464387,1.4130434782608694,1.1851851851851851
Ahman Green,41-45,103,5.475728155339806,1,1.1597093473613753,0.8881703045001348,1.0917917034421887,0.9696969696969697
Ahman Green,46-50,95,5.421052631578948,0,1.2231977088976902,0.7628607277289837,0.0,0.0
Ahman Green,51-55,147,4.598639455782313,0,1.0069561250962167,1.0717703349282297,0.0,0.0
Ahman Green,56-60,130,4.176923076923077,1,0.8832867740426386,0.8545603944124898,1.7831501831501835,1.5238095238095237
Ahman Green,61-65,156,6.487179487179487,2,1.3640414420221603,0.9657573998839234,3.155677655677655,3.0476190476190474
Ahman Green,66-70,162,5.067901234567901,1,1.072589253351371,0.9437465865647188,1.8837448559670782,1.7777777777777777
Ahman Green,71-75,164,4.609756097560975,0,0.945713212876614,0.9796527907410865,0.0,0.0
Ahman Green,76-80,173,4.046242774566474,0,0.8621849836345797,0.8286184702888789,0.0,0.0
Ahman Green,81-85,90,4.9222222222222225,1,1.0484554060787243,0.9473684210526316,3.753086419753086,3.5555555555555554
Ahman Green,86-90,79,5.468354430379747,1,1.110662543379041,1.086377309840997,4.909282700421941,5.333333333333333
Ahman Green,91-95,58,3.603448275862069,0,0.7497325111102231,1.1485148514851484,0.0,0.0
Ahman Green,96-100,29,5.758620689655173,1,1.4727875483193815,1.3468795355587808,11.879310344827585,16.0
Marshawn Lynch,1-5,114,1.043859649122807,44,0.9865428963423534,1.0704225352112675,1.0126007860297395,1.0839107005388762
Marshawn Lynch,6-10,89,2.202247191011236,9,0.8063010294925693,1.1155503329416372,0.8811212946274494,0.9829351535836177
Marshawn Lynch,11-15,89,3.0112359550561796,8,0.8666932415121166,1.041697147037308,1.7185511118095387,1.7902097902097902
Marshawn Lynch,16-20,114,3.789473684210526,4,0.9800730719857805,1.323177366702938,1.2563226247436774,1.6623376623376624
Marshawn Lynch,21-25,94,4.553191489361702,4,1.1541829005112756,1.00973481033904,2.185619955979457,2.206896551724138
Marshawn Lynch,26-30,91,3.2857142857142856,0,0.7706386252885354,0.8916105327617881,0.0,0.0
Marshawn Lynch,31-35,110,5.072727272727272,1,1.157958812151553,1.072190070057874,0.7279379157427937,0.7804878048780488
Marshawn Lynch,36-40,126,3.746031746031746,1,0.8219398280034649,1.1487179487179486,1.0317460317460316,1.1851851851851851
Marshawn Lynch,41-45,100,5.3,0,1.1224917246889623,0.8623012665049852,0.0,0.0
Marshawn Lynch,46-50,118,4.627118644067797,0,1.0440557044680465,0.9475533249686323,0.0,0.0
Marshawn Lynch,51-55,111,4.207207207207207,0,0.9212448828792872,0.8092959671907041,0.0,0.0
Marshawn Lynch,56-60,129,5.426356589147287,1,1.1475023403983053,0.847986852917009,1.7969730527870063,1.5238095238095237
Marshawn Lynch,61-65,145,4.158620689655172,0,0.8744217688983275,0.89765912168698,0.0,0.0
Marshawn Lynch,66-70,137,5.029197080291971,0,1.0643977638145872,0.7981066812306572,0.0,0.0
Marshawn Lynch,71-75,115,4.539130434782609,0,0.9312240249360615,0.6869516520440545,0.0,0.0
Marshawn Lynch,76-80,220,5.240909090909091,2,1.1167478993545843,1.0537344708875918,3.374242424242424,3.5555555555555554
Marshawn Lynch,81-85,94,3.7872340425531914,0,0.8066978341761282,0.9894736842105263,0.0,0.0
Marshawn Lynch,86-90,69,5.086956521739131,0,1.0331978551180028,0.9488611946712505,0.0,0.0
Marshawn Lynch,91-95,50,5.16,0,1.0735882580146774,0.9900990099009901,0.0,0.0
Marshawn Lynch,96-100,30,5.366666666666666,0,1.3725439247710962,1.3933236574746009,0.0,0.0
Ray Rice,1-5,60,0.8166666666666667,19,0.7718247365501941,0.5633802816901409,0.8307929176289452,0.4680523479599692
Ray Rice,6-10,48,3.6041666666666665,11,1.3195808834074287,0.6016451233842538,1.9968003412969282,1.2013651877133107
Ray Rice,11-15,54,3.2777777777777777,1,0.9434092477570738,0.6320409656181419,0.35405335405335403,0.22377622377622375
Ray Rice,16-20,59,4.47457627118644,0,1.1572614239832097,0.6848023213638013,0.0,0.0
Ray Rice,21-25,58,3.1206896551724137,1,0.7910597755921221,0.6230278616985565,0.885552913198573,0.5517241379310345
Ray Rice,26-30,84,3.4047619047619047,0,0.7985603146105839,0.8230251071647274,0.0,0.0
Ray Rice,31-35,57,4.526315789473684,2,1.03322867034085,0.5555893999390802,2.8095849379546425,1.5609756097560976
Ray Rice,36-40,63,3.5555555555555554,0,0.7801462774270175,0.5743589743589743,0.0,0.0
Ray Rice,41-45,74,3.918918918918919,0,0.829991331361038,0.638102937213689,0.0,0.0
Ray Rice,46-50,72,4.569444444444445,0,1.0310421896331528,0.578168130489335,0.0,0.0
Ray Rice,51-55,81,4.777777777777778,1,1.0461817335195902,0.5905673274094327,2.462962962962963,1.4545454545454546
Ray Rice,56-60,103,5.446601941747573,1,1.15178359046165,0.6770747740345111,2.250577901063338,1.5238095238095237
Ray Rice,61-65,107,4.719626168224299,0,0.9923828525221251,0.6624105242793576,0.0,0.0
Ray Rice,66-70,120,4.858333333333333,1,1.0282355320952454,0.6990715456034954,2.5430555555555556,1.7777777777777777
Ray Rice,71-75,114,5.333333333333333,0,1.0941584967320261,0.6809781594175845,0.0,0.0
Ray Rice,76-80,151,4.894039735099338,0,1.0428359848886481,0.7232450232001197,0.0,0.0
Ray Rice,81-85,59,4.745762711864407,0,1.010868739074257,0.6210526315789473,0.0,0.0
Ray Rice,86-90,36,4.222222222222222,0,0.8575640316933849,0.4950580146110872,0.0,0.0
Ray Rice,91-95,24,4.125,0,0.858246427191966,0.4752475247524752,0.0,0.0
Ray Rice,96-100,5,3.0,0,0.767260579064588,0.23222060957910018,0.0,0.0
LaDainian Tomlinson,1-5,204,1.25,92,1.1813643926788686,1.915492957746479,1.1831725761898293,2.2663587374903775
LaDainian Tomlinson,6-10,137,3.1386861313868613,24,1.1491561298480792,1.717195456325891,1.5264193717147057,2.621160409556314
LaDainian Tomlinson,11-15,140,3.0714285714285716,5,0.8840178665423428,1.6386247256766642,0.6828171828171827,1.118881118881119
LaDainian Tomlinson,16-20,114,4.473684210526316,7,1.1570307099832133,1.323177366702938,2.1985645933014353,2.909090909090909
LaDainian Tomlinson,21-25,133,3.6090225563909772,0,0.9148466810320559,1.428667338032897,0.0,0.0
LaDainian Tomlinson,26-30,148,4.202702702702703,3,0.9857110970935028,1.4500918554807103,1.408568142610696,2.042553191489362
LaDainian Tomlinson,31-35,138,4.6521739130434785,2,1.0619584867557879,1.3451111787998782,1.160480735242135,1.5609756097560976
LaDainian Tomlinson,36-40,179,4.670391061452514,2,1.0247591814526675,1.631908831908832,1.452513966480447,2.3703703703703702
LaDainian Tomlinson,41-45,179,5.905027932960894,4,1.2506311299633532,1.5435192670439235,2.5129507364144237,3.878787878787879
LaDainian Tomlinson,46-50,159,3.660377358490566,0,0.8259217356653024,1.2767879548306147,0.0,0.0
LaDainian Tomlinson,51-55,186,4.21505376344086,2,0.922963029721709,1.3561175666438825,2.145161290322581,2.909090909090909
LaDainian Tomlinson,56-60,192,4.8125,1,1.0176911381407472,1.2621199671322925,1.2073412698412698,1.5238095238095237
LaDainian Tomlinson,61-65,216,5.097222222222222,0,1.071778939375449,1.3372025536854324,0.0,0.0
LaDainian Tomlinson,66-70,231,4.792207792207792,1,1.014240479409625,1.3457127252867287,1.321067821067821,1.7777777777777777
LaDainian Tomlinson,71-75,236,4.898305084745763,1,1.0049103990112995,1.4097442598469292,1.6213680387409202,2.2857142857142856
LaDainian Tomlinson,76-80,262,4.324427480916031,0,0.9214613765388786,1.2549019607843137,0.0,0.0
LaDainian Tomlinson,81-85,127,5.377952755905512,1,1.1455280533879453,1.3368421052631578,2.659667541557305,3.5555555555555554
LaDainian Tomlinson,86-90,93,4.462365591397849,0,0.9063388959747574,1.2788998710786421,0.0,0.0
LaDainian Tomlinson,91-95,85,4.870588235294117,0,1.013373321518642,1.6831683168316833,0.0,0.0
LaDainian Tomlinson,96-100,20,5.25,0,1.342706013363029,0.9288824383164006,0.0,0.0
DeMarco Murray,1-5,54,1.1296296296296295,23,1.0676033770875701,0.5070422535211268,1.1174407664015054,0.5665896843725944
DeMarco Murray,6-10,32,2.125,4,0.7780187867488886,0.40109674892283587,1.0891638225255973,0.4368600682593856
DeMarco Murray,11-15,34,4.882352941176471,4,1.4052377030399485,0.39795171909290417,2.249280131633073,0.8951048951048951
DeMarco Murray,16-20,44,3.477272727272727,0,0.8993284154869521,0.5107000362713094,0.0,0.0
DeMarco Murray,21-25,43,3.86046511627907,0,0.9785845457279909,0.4618999664316885,0.0,0.0
DeMarco Murray,26-30,51,4.0,1,0.9381687612208258,0.4996938150642989,1.3625365039632875,0.6808510638297872
DeMarco Murray,31-35,42,4.333333333333333,0,0.9891762851712789,0.4093816631130064,0.0,0.0
DeMarco Murray,36-40,52,4.288461538461538,0,0.9409576795649184,0.4740740740740741,0.0,0.0
DeMarco Murray,41-45,76,4.302631578947368,0,0.9112581776894009,0.6553489625437887,0.0,0.0
DeMarco Murray,46-50,52,5.230769230769231,0,1.180262464447958,0.41756587202007533,0.0,0.0
DeMarco Murray,51-55,60,5.433333333333334,1,1.1897275992815806,0.43745727956254277,3.325,1.4545454545454546
DeMarco Murray,56-60,65,5.753846153846154,0,1.2167559981287175,0.4272801972062449,0.0,0.0
DeMarco Murray,61-65,78,5.410256410256411,0,1.1375997797101811,0.48287869994196164,0.0,0.0
DeMarco Murray,66-70,94,4.585106382978723,0,0.970408775591513,0.5476060440560714,0.0,0.0
DeMarco Murray,71-75,98,5.959183673469388,0,1.2225546468587436,0.5854022773940639,0.0,0.0
DeMarco Murray,76-80,155,4.290322580645161,0,0.9141942068409237,0.7424038317617123,0.0,0.0
DeMarco Murray,81-85,35,4.171428571428572,0,0.8885329916720051,0.368421052631579,0.0,0.0
DeMarco Murray,86-90,36,5.833333333333333,0,1.184792412207966,0.4950580146110872,0.0,0.0
DeMarco Murray,91-95,22,9.409090909090908,1,1.9576530074791951,0.4356435643564357,14.69090909090909,6.4
DeMarco Murray,96-100,7,5.857142857142857,0,1.4979849400784813,0.32510885341074025,0.0,0.0
Brian Westbrook,1-5,40,1.025,14,0.9687188019966722,0.3755868544600939,0.91824480369515,0.3448806774441878
Brian Westbrook,6-10,49,3.326530612244898,11,1.217930969892618,0.6141793967880924,1.9560493139235215,1.2013651877133107
Brian Westbrook,11-15,46,3.391304347826087,3,0.9760844390942753,0.5384052670080468,1.2468835512313774,0.6713286713286714
Brian Westbrook,16-20,56,3.9107142857142856,3,1.01142957652104,0.6499818643453028,1.9181354359925789,1.2467532467532467
Brian Westbrook,21-25,50,5.0,2,1.2674438393464942,0.5370929842228935,2.0544827586206895,1.103448275862069
Brian Westbrook,26-30,51,6.03921568627451,4,1.416450874784384,0.4996938150642989,5.450146015853149,2.723404255319149
Brian Westbrook,31-35,54,4.2407407407407405,0,0.9680400397616361,0.5263478525738654,0.0,0.0
Brian Westbrook,36-40,67,5.552238805970149,1,1.2182508100865928,0.6108262108262108,1.9402985074626864,1.1851851851851851
Brian Westbrook,41-45,82,5.439024390243903,1,1.1519358242321152,0.7070870385340878,1.3713968957871396,0.9696969696969697
Brian Westbrook,46-50,69,5.043478260869565,0,1.1380024273577498,0.5540777917189461,0.0,0.0
Brian Westbrook,51-55,110,4.6909090909090905,0,1.0271602474555976,0.8020050125313283,0.0,0.0
Brian Westbrook,56-60,101,4.752475247524752,0,1.0049978064704819,0.6639276910435497,0.0,0.0
Brian Westbrook,61-65,94,5.361702127659575,1,1.1273904038511304,0.5819307409556974,2.61854103343465,1.5238095238095237
Brian Westbrook,66-70,128,4.4765625,0,0.9474361490521692,0.745676315310395,0.0,0.0
Brian Westbrook,71-75,113,4.725663716814159,1,0.9694922078344612,0.6750046667911145,3.3862199747155497,2.2857142857142856
Brian Westbrook,76-80,128,4.8125,0,1.0254612649103783,0.6130818739709625,0.0,0.0
Brian Westbrook,81-85,66,3.8636363636363638,0,0.8229718711781492,0.6947368421052631,0.0,0.0
Brian Westbrook,86-90,42,4.5,0,0.9139827179890023,0.5775676837129351,0.0,0.0
Brian Westbrook,91-95,30,3.433333333333333,0,0.7143384404102828,0.594059405940594,0.0,0.0
Brian Westbrook,96-100,10,5.0,0,1.2787676317743133,0.46444121915820025,0.0,0.0
Clinton Portis,1-5,113,0.9823008849557522,45,0.9283642307069339,1.0610328638497653,1.0447791698174906,1.1085450346420322
Clinton Portis,6-10,77,2.831168831168831,9,1.0365659007563497,0.9651390520955738,1.018438898984974,0.9829351535836177
Clinton Portis,11-15,99,3.6161616161616164,7,1.0408028064623496,1.1587417702999268,1.3518400791128065,1.5664335664335665
Clinton Portis,16-20,76,3.486842105263158,2,0.9018033474869163,0.8821182444686253,0.942241968557758,0.8311688311688312
Clinton Portis,21-25,83,3.7228915662650603,2,0.9437111960435343,0.8915743538100034,1.23764021603656,1.103448275862069
Clinton Portis,26-30,104,4.875,2,1.1433931777378814,1.0189834660134722,1.3363338788870704,1.3617021276595744
Clinton Portis,31-35,99,4.585858585858586,0,1.0468205908339407,0.9649710630520865,0.0,0.0
Clinton Portis,36-40,82,4.975609756097561,1,1.091729089448174,0.7475783475783475,1.5853658536585367,1.1851851851851851
Clinton Portis,41-45,120,4.95,1,1.0483649126812007,1.0347615198059823,0.937121212121212,0.9696969696969697
Clinton Portis,46-50,115,5.113043478260869,1,1.1536990125626843,0.9234629861982434,1.4438405797101448,1.3333333333333333
Clinton Portis,51-55,138,5.456521739130435,2,1.194805124378541,1.0061517429938482,2.891304347826087,2.909090909090909
Clinton Portis,56-60,132,5.2272727272727275,1,1.1054024168707053,0.8677074774034511,1.7561327561327564,1.5238095238095237
Clinton Portis,61-65,189,5.227513227513228,2,1.099174871781958,1.1700522344747533,2.604686318972033,3.0476190476190474
Clinton Portis,66-70,176,4.420454545454546,0,0.9355612552277808,1.0253049335517932,0.0,0.0
Clinton Portis,71-75,182,4.527472527472527,0,0.9288323502477914,1.0871756580175471,0.0,0.0
Clinton Portis,76-80,202,4.336633663366337,0,0.9240623048080148,0.967519832360425,0.0,0.0
Clinton Portis,81-85,95,4.11578947368421,0,0.8766816143497757,1.0,0.0,0.0
Clinton Portis,86-90,78,5.794871794871795,0,1.1769805941054958,1.0726256983240223,0.0,0.0
Clinton Portis,91-95,53,4.622641509433962,0,0.9617855902208424,1.0495049504950495,0.0,0.0
Clinton Portis,96-100,20,5.5,0,1.4066443949517446,0.9288824383164006,0.0,0.0
Michael Turner,1-5,111,1.1261261261261262,46,1.0642922456566384,1.0422535211267605,1.08723966460687,1.1331793687451885
Michael Turner,6-10,67,2.611940298507463,6,0.9563005280495559,0.8397963180571877,0.7802964698690845,0.6552901023890785
Michael Turner,11-15,66,2.984848484848485,3,0.8590984058928053,0.7724945135332846,0.8690400508582328,0.6713286713286714
Michael Turner,16-20,78,4.0256410256410255,2,1.0411531245489969,0.9053318824809575,0.9180819180819181,0.8311688311688312
Michael Turner,21-25,61,3.5901639344262297,1,0.9100662321864992,0.6552534407519301,0.8420011305822498,0.5517241379310345
Michael Turner,26-30,82,5.353658536585366,2,1.255658799316898,0.803429271279853,1.694862480539699,1.3617021276595744
Michael Turner,31-35,74,4.364864864864865,0,0.9963740336080762,0.721291501675297,0.0,0.0
Michael Turner,36-40,86,5.5,1,1.2067887728949178,0.784045584045584,1.5116279069767442,1.1851851851851851
Michael Turner,41-45,72,3.6944444444444446,0,0.782449682304151,0.6208569118835894,0.0,0.0
Michael Turner,46-50,91,4.516483516483516,0,1.0190921699330058,0.7307402760351318,0.0,0.0
Michael Turner,51-55,100,4.83,0,1.057616743165037,0.7290954659375712,0.0,0.0
Michael Turner,56-60,96,5.854166666666667,1,1.237970605270779,0.6310599835661463,2.4146825396825395,1.5238095238095237
Michael Turner,61-65,96,3.9791666666666665,0,0.8366884635723874,0.5943122460824144,0.0,0.0
Michael Turner,66-70,123,5.471544715447155,1,1.1580178439528095,0.7165483342435828,2.481029810298103,1.7777777777777777
Michael Turner,71-75,103,5.621359223300971,1,1.1532483670045688,0.615269740526414,3.7149791955617193,2.2857142857142856
Michael Turner,76-80,183,4.032786885245901,0,0.8593177642510641,0.8765154916928604,0.0,0.0
Michael Turner,81-85,56,7.696428571428571,2,1.6393737988468928,0.5894736842105264,12.063492063492061,7.111111111111111
Michael Turner,86-90,46,7.108695652173913,0,1.4438277718956705,0.6325741297808337,0.0,0.0
Michael Turner,91-95,30,5.633333333333334,0,1.172069868245998,0.594059405940594,0.0,0.0
Michael Turner,96-100,19,2.8947368421052633,0,0.7403391552377604,0.8824383164005806,0.0,0.0
Warrick Dunn,1-5,75,1.2666666666666666,23,1.1971159179145867,0.704225352112676,0.8045573518090838,0.5665896843725944
Warrick Dunn,6-10,86,2.5232558139534884,8,0.9238307891901988,1.0779475127301215,0.8105405190888165,0.8737201365187713
Warrick Dunn,11-15,90,3.033333333333333,1,0.8730533038565462,1.0534016093635699,0.21243201243201248,0.22377622377622375
Warrick Dunn,16-20,107,3.607476635514019,2,0.9330031035752486,1.2419296336597752,0.6692559776671926,0.8311688311688312
Warrick Dunn,21-25,139,3.2446043165467624,2,0.8224707504248472,1.4931184961396442,0.7390225750434135,1.103448275862069
Warrick Dunn,26-30,147,4.578231292517007,2,1.0737883950707752,1.440293937538273,0.9454334925459545,1.3617021276595744
Warrick Dunn,31-35,126,3.619047619047619,0,0.8261252491540352,1.2281449893390193,0.0,0.0
Warrick Dunn,36-40,133,4.503759398496241,3,0.9881975050773149,1.2125356125356126,2.932330827067669,3.5555555555555554
Warrick Dunn,41-45,129,4.3565891472868215,2,0.9226858991885284,1.112368633791431,1.7434813248766736,1.9393939393939394
Warrick Dunn,46-50,138,3.4927536231884058,0,0.7880993821644187,1.108155583437892,0.0,0.0
Warrick Dunn,51-55,147,4.680272108843537,2,1.0248310858967413,1.0717703349282297,2.7142857142857144,2.909090909090909
Warrick Dunn,56-60,208,4.230769230769231,1,0.8946735280358217,1.3672966310599834,1.1144688644688645,1.5238095238095237
Warrick Dunn,61-65,174,4.373563218390805,0,0.9196171450133047,1.077190946024376,0.0,0.0
Warrick Dunn,66-70,230,4.956521739130435,2,1.0490164873639314,1.339887129073366,2.6536231884057973,3.5555555555555554
Warrick Dunn,71-75,183,4.360655737704918,0,0.8946090987624559,1.0931491506440172,0.0,0.0
Warrick Dunn,76-80,250,4.08,0,0.8693780697837596,1.197425535099536,0.0,0.0
Warrick Dunn,81-85,115,4.678260869565217,0,0.9964905439656851,1.2105263157894737,0.0,0.0
Warrick Dunn,86-90,118,4.966101694915254,1,1.008651361095208,1.622690159003008,3.286723163841808,5.333333333333333
Warrick Dunn,91-95,59,4.593220338983051,0,0.9556642291485271,1.1683168316831682,0.0,0.0
Warrick Dunn,96-100,22,3.0454545454545454,0,0.7788857393534454,1.0217706821480406,0.0,0.0
Adrian Peterson,1-5,113,0.9823008849557522,50,0.9283642307069339,1.0610328638497653,1.1608657442416563,1.2317167051578137
Adrian Peterson,6-10,78,2.6025641025641026,12,0.9528676543591215,0.9776733254994124,1.3405093200315044,1.310580204778157
Adrian Peterson,11-15,88,3.340909090909091,6,0.9615796878140282,1.029992684711046,1.303560076287349,1.3426573426573427
Adrian Peterson,16-20,83,3.6987951807228914,4,0.9566208549017835,0.9633659775117882,1.7255515568768582,1.6623376623376624
Adrian Peterson,21-25,89,3.0112359550561796,2,0.7633144920109223,0.9560255119167506,1.1542037969779153,1.103448275862069
Adrian Peterson,26-30,93,5.043010752688172,3,1.1827987876681916,0.9112063686466626,2.24159231297186,2.042553191489362
Adrian Peterson,31-35,89,4.955056179775281,2,1.1310978610904079,0.8674992385013707,1.7993970950945464,1.5609756097560976
Adrian Peterson,36-40,97,4.216494845360825,0,0.9251670255183156,0.8843304843304843,0.0,0.0
Adrian Peterson,41-45,118,5.703389830508475,2,1.2079260164945183,1.0175154944758824,1.9060092449922956,1.9393939393939394
Adrian Peterson,46-50,119,5.445378151260504,2,1.2286864805375184,0.9555834378920953,2.7906162464985993,2.666666666666667
Adrian Peterson,51-55,138,4.934782608695652,1,1.0805608096969277,1.0061517429938482,1.4456521739130435,1.4545454545454546
Adrian Peterson,56-60,166,4.9156626506024095,1,1.0395067672950709,1.0912078882497946,1.396442914515204,1.5238095238095237
Adrian Peterson,61-65,169,6.372781065088757,4,1.339987199505503,1.0462371832075836,5.825866441251057,6.095238095238095
Adrian Peterson,66-70,197,4.928934010152284,2,1.0431777189553246,1.1476424540324048,3.0981387478849407,3.5555555555555554
Adrian Peterson,71-75,176,5.323863636363637,1,1.092215743719363,1.051334702258727,2.174107142857143,2.2857142857142856
Adrian Peterson,76-80,272,6.224264705882353,3,1.32628412642725,1.3027989821882953,4.09375,5.333333333333333
Adrian Peterson,81-85,133,5.533834586466165,2,1.178731582319026,1.4,5.079365079365079,7.111111111111111
Adrian Peterson,86-90,95,5.6,0,1.1374007157196473,1.3064030941125913,0.0,0.0
Adrian Peterson,91-95,56,5.375,0,1.1183211020986223,1.108910891089109,0.0,0.0
Adrian Peterson,96-100,23,4.695652173913044,0,1.2009296020141378,1.0682148040638606,0.0,0.0
Curtis Martin,1-5,171,0.9649122807017544,57,0.911930408383688,1.6056338028169015,0.8745188606620476,1.4041570438799076
Curtis Martin,6-10,156,2.782051282051282,18,1.0185826650045782,1.9553466509988249,1.0053819900236283,1.9658703071672354
Curtis Martin,11-15,148,2.9594594594594597,1,0.8517909424320627,1.7322604242867592,0.12918162918162923,0.22377622377622375
Curtis Martin,16-20,156,4.141025641025641,5,1.0709950930870258,1.810663764961915,1.1476023976023975,2.0779220779220777
Curtis Martin,21-25,171,4.140350877192983,3,1.0495324424062198,1.836858006042296,0.9010889292196006,1.6551724137931034
Curtis Martin,26-30,203,3.3300492610837438,2,0.7810370475188155,1.988977342314758,0.6846242532229325,1.3617021276595744
Curtis Martin,31-35,193,3.9637305699481864,1,0.9048065262925807,1.8812062138288153,0.4148868949829395,0.7804878048780488
Curtis Martin,36-40,232,4.383620689655173,1,0.9618371332555888,2.1150997150997153,0.5603448275862069,1.1851851851851851
Curtis Martin,41-45,193,4.124352331606218,0,0.8735002569678504,1.6642414443546214,0.0,0.0
Curtis Martin,46-50,234,3.47008547008547,0,0.7829845760880244,1.8790464240903386,0.0,0.0
